SQLDATE,Location,EventCode,Actor1Name,GoldsteinScale,NumArticles
20260114,"Tehran, Tehran, Iran",114,PRESIDENT,-2,5
20260114,"Tehran, Tehran, Iran",141,STUDENT,-6.5,3
20260114,"Tehran, Tehran, Iran",141,STUDENT,-6.5,2
20260114,"Tehran, Tehran, Iran",111,DUBAI,-2,1
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",111,STATE MEDIA,-2,2
20260114,"Tehran, Tehran, Iran",111,STATE MEDIA,-2,2
20260114,"Tehran, Tehran, Iran",110,COLLEGE,-2,1
20260114,"Tehran, Tehran, Iran",141,INTELLIGENCE,-6.5,6
20260114,"Tehran, Tehran, Iran",1124,PROTESTER,-2,10
20260114,"Tehran, Tehran, Iran",112,WASHINGTON,-2,4
20260114,"Tehran, Tehran, Iran",1124,IRANIAN,-2,6
20260114,"Tehran, Tehran, Iran",1124,IRANIAN,-2,2
20260114,"Tehran, Tehran, Iran",111,THE EUROPEAN UNION,-2,2
20260114,"Tehran, Tehran, Iran",111,CANADA,-2,2
20260114,"Tehran, Tehran, Iran",111,AUSTRALIA,-2,2
20260114,"Tehran, Tehran, Iran",1121,TEHRAN,-2,2
20260114,"Tehran, Tehran, Iran",111,UNITED NATIONS,-2,10
20260114,"Tehran, Tehran, Iran",112,RUSSIA,-2,2
20260114,"Tehran, Tehran, Iran",140,PROTESTER,-6.5,16
20260114,"Tehran, Tehran, Iran",112,GOVERNMENT,-2,10
20260114,"Tehran, Tehran, Iran",140,PRISON,-6.5,10
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20260114,"Tehran, Tehran, Iran",120,WASHINGTON,-4,10
20260114,"Tehran, Tehran, Iran",140,UNITED KINGDOM,-6.5,1
20260114,"Tehran, Tehran, Iran",141,EUROPE,-6.5,10
20260114,"Tehran, Tehran, Iran",1123,SECURITY PERSONNEL,-2,20
20260114,"Tehran, Tehran, Iran",1123,CIVILIAN,-2,20
20260114,"Tehran, Tehran, Iran",112,ISLAMIC,-2,3
20260114,"Tehran, Tehran, Iran",112,ISLAMIC,-2,2
20260114,"Tehran, Tehran, Iran",141,UNITED STATES,-6.5,2
20260114,"Tehran, Tehran, Iran",141,A US,-6.5,12
20260114,"Tehran, Tehran, Iran",141,A US,-6.5,8
20260114,"Tehran, Tehran, Iran",140,PROTESTER,-6.5,5
20260114,"Karaj, Tehran, Iran",141,ITALY,-6.5,1
20260114,"Karaj, Tehran, Iran",1123,IRANIAN,-2,3
20260114,"Karaj, Tehran, Iran",141,IRAN,-6.5,2
20260114,"Tehran, Tehran, Iran",1124,IRAN,-2,5
20260114,"Karaj, Tehran, Iran",141,INDUSTRY,-6.5,5
20260114,"Karaj, Tehran, Iran",112,IRAN,-2,5
20260114,"Karaj, Tehran, Iran",141,IRAN,-6.5,5
20260114,"Karaj, Tehran, Iran",110,IRANIAN,-2,8
20260114,"Karaj, Tehran, Iran",141,IRAN,-6.5,5
20260114,"Karaj, Tehran, Iran",120,IRAN,-4,2
20260114,"Karaj, Tehran, Iran",120,PROTESTER,-4,3
20260114,"Karaj, Tehran, Iran",141,RIGHTS GROUP,-6.5,2
20260114,"Tehran, Tehran, Iran",1123,IRANIAN,-2,3
20260114,"Tehran, Tehran, Iran",1123,CIVILIAN,-2,2
20260114,"Tehran, Tehran, Iran",1123,SECURITY PERSONNEL,-2,2
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,3
20260114,"Tehran, Tehran, Iran",110,COLLEGE,-2,1
20260114,"Tehranpars, Tehran, Iran",110,IRAN,-2,6
20260114,"Karaj, Tehran, Iran",1124,HUMAN RIGHTS GROUP,-2,4
20260114,"Tehran, Tehran, Iran",120,TEHRAN,-4,8
20260114,"Tehran, Tehran, Iran",112,ANKARA,-2,5
20260114,"Tehran, Tehran, Iran",141,TURKEY,-6.5,10
20260114,"Tehran, Tehran, Iran",141,UNITED ARAB EMIRATES,-6.5,5
20260114,"Tehran, Tehran, Iran",111,DUBAI,-2,4
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260114,"Tehran, Tehran, Iran",114,QATAR,-2,2
20260114,"Tehran, Tehran, Iran",124,THE WHITE HOUSE,-4,2
20260114,"Tehran, Tehran, Iran",1124,ISRAELI,-2,7
20260114,"Tehran, Tehran, Iran",111,MILITANT,-2,6
20260114,"Tehran, Tehran, Iran",120,AIR FORCE,-4,2
20260114,"Tehran, Tehran, Iran",114,IRANIAN,-2,4
20260114,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,4
20260114,"Tehran, Tehran, Iran",120,IRAN,-4,4
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,5
20260114,"Tehran, Tehran, Iran",110,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",110,IRANIAN,-2,2
20260114,"Tehran, Tehran, Iran",112,ISRAEL,-2,2
20260114,"Tehran, Tehran, Iran",125,PROTESTER,-5,24
20260114,"Tehran, Tehran, Iran",110,FRANCE,-2,10
20260114,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,10
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20260114,"Tehran, Tehran, Iran",110,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",112,PROSECUTOR,-2,8
20260114,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",112,IRAN,-2,5
20260114,"Tehran, Tehran, Iran",112,TERRORIST,-2,3
20260114,"Tehran, Tehran, Iran",112,REUTERS,-2,2
20260114,"Tehran, Tehran, Iran",112,IRAN,-2,7
20260114,"Tehran, Tehran, Iran",1123,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",112,IRANIAN,-2,8
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",143,IRAN,-6.5,2
20260114,"Tehran, Tehran, Iran",112,TEHRAN,-2,10
20260114,"Tehran, Tehran, Iran",120,TEHRAN,-4,10
20260114,"Tehran, Tehran, Iran",112,IRAN,-2,4
20260114,"Tehran, Tehran, Iran",111,BRITISH,-2,2
20260114,"Tehran, Tehran, Iran",112,IRANIAN,-2,10
20260114,"Tehran, Tehran, Iran",111,A US,-2,10
20260114,"Tehran, Tehran, Iran",112,IRANIAN,-2,6
20260114,"Tehran, Tehran, Iran",111,IRANIAN,-2,6
20260114,"Tehran, Tehran, Iran",111,IRANIAN,-2,2
20260114,"Tehran, Tehran, Iran",111,NEWSPAPER,-2,8
20260114,"Tehran, Tehran, Iran",112,SECURITY PERSONNEL,-2,5
20260114,"Tehran, Tehran, Iran",112,PROTESTER,-2,5
20260114,"Tehran, Tehran, Iran",112,TERRORIST,-2,5
20260114,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,10
20260114,"Tehran, Tehran, Iran",141,ADMINISTRATION,-6.5,10
20260114,"Tehran, Tehran, Iran",141,DEMONSTRATOR,-6.5,10
20260114,"Tehran, Tehran, Iran",112,TEHRAN,-2,6
20260114,"Tehran, Tehran, Iran",111,HUMAN RIGHTS ORGANIZATION,-2,4
20260114,"Tehran, Tehran, Iran",1233,HUMAN RIGHTS GROUP,-4,1
20260114,"Tehran, Tehran, Iran",1124,THE US,-2,4
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,8
20260114,"Tehran, Tehran, Iran",112,WASHINGTON,-2,8
20260114,"Tehran, Tehran, Iran",141,PROTESTER,-6.5,10
20260114,"Tehran, Tehran, Iran",120,IRANIAN,-4,6
20260114,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,2
20260114,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,6
20260114,"Tehran, Tehran, Iran",111,DETAINEE,-2,10
20260114,"Tehran, Tehran, Iran",1124,IRAN,-2,5
20260114,"Tehran, Tehran, Iran",112,MOLOTOV,-2,10
20260114,"Tehran, Tehran, Iran",141,SECURITY FORCE,-6.5,10
20260114,"Tehran, Tehran, Iran",141,POLICE,-6.5,4
20260114,"Tehran, Tehran, Iran",112,MEDIA,-2,2
20260114,"Tehran, Tehran, Iran",112,MEDIA,-2,2
20260114,"Tehran, Tehran, Iran",124,QATAR,-4,6
20260114,"Tehran, Tehran, Iran",141,THE US,-6.5,12
20260114,"Tehran, Tehran, Iran",114,DOCTOR,-2,10
20260114,"Tehran, Tehran, Iran",110,MEDIA,-2,10
20260114,"Tehran, Tehran, Iran",140,PROTESTER,-6.5,10
20260114,"Tehran, Tehran, Iran",110,WASHINGTON,-2,8
20260114,"Tehran, Tehran, Iran",112,IRAN,-2,4
20260114,"Tehran, Tehran, Iran",1124,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",1124,THE US,-2,6
20260114,"Tehran, Tehran, Iran",1124,THE US,-2,2
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",110,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",114,TEHRAN,-2,10
20260114,"Tehran, Tehran, Iran",112,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",122,ARMY,-4,8
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,1
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20260114,"Tehran, Tehran, Iran",120,IRAN,-4,10
20260114,"Tehran, Tehran, Iran",113,IRAN,-2,1
20260114,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,6
20260114,"Tehran, Tehran, Iran",120,IRAN,-4,10
20260114,"Tehran, Tehran, Iran",110,IRAN,-2,4
20260114,"Tehran, Tehran, Iran",110,IRAN,-2,1
20260114,"Tehran, Tehran, Iran",110,IRAN,-2,5
20260114,"Tehran, Tehran, Iran",114,IRANIAN,-2,4
20260114,"Tehran, Tehran, Iran",1123,IRAN,-2,4
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260114,"Tehranpars, Tehran, Iran",111,TEHRAN,-2,4
20260114,"Tehran, Tehran, Iran",120,POLICE,-4,6
20260114,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,9
20260114,"Tehran, Tehran, Iran",141,PERSIAN,-6.5,5
20260114,"Tehran, Tehran, Iran",110,TEHRAN,-2,10
20260114,"Tehran, Tehran, Iran",143,MILITARY,-6.5,4
20260114,"Tehran, Tehran, Iran",141,UPRISING,-6.5,10
20260114,"Tehran, Tehran, Iran",141,PERSIAN,-6.5,20
20260114,"Tehran, Tehran, Iran",120,IRAN,-4,5
20260114,"Tehran, Tehran, Iran",112,ARMED FORCES,-2,5
20260114,"Tehran, Tehran, Iran",112,IRANIAN,-2,2
20260114,"Tehran, Tehran, Iran",141,CITIZEN,-6.5,10
20260114,"Tehran, Tehran, Iran",114,TURK,-2,2
20260114,"Tehran, Tehran, Iran",112,STATE MEDIA,-2,5
20260114,"Tehran, Tehran, Iran",112,GOVERNMENT,-2,4
20260114,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,2
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",114,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",140,JUDGE,-6.5,6
20260114,"Tehran, Tehran, Iran",140,PROTESTER,-6.5,1
20260114,"Tehran, Tehran, Iran",128,RUSSIA,-5,2
20260114,"Tehran, Tehran, Iran",114,SECURITY OFFICIAL,-2,10
20260114,"Tehran, Tehran, Iran",145,TEHRAN,-7.5,8
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260114,"Tehran, Tehran, Iran",110,ACTIVIST,-2,2
20260114,"Tehran, Tehran, Iran",113,THE US,-2,10
20260114,"Tehran, Tehran, Iran",128,IRAN,-5,5
20260114,"Tehran, Tehran, Iran",112,IRANIAN,-2,3
20260114,"Tehran, Tehran, Iran",112,IRANIAN,-2,3
20260114,"Tehran, Tehran, Iran",113,IRAN,-2,1
20260114,"Tehran, Tehran, Iran",113,IRAN,-2,1
20260114,"Tehran, Tehran, Iran",112,HUMAN RIGHTS GROUP,-2,5
20260114,"Tehran, Tehran, Iran",110,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",140,PERSIAN,-6.5,10
20260114,"Tehran, Tehran, Iran",141,PRESIDENT,-6.5,5
20260114,"Tehran, Tehran, Iran",140,IRAN,-6.5,6
20260114,"Tehran, Tehran, Iran",1123,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",114,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",114,QATAR,-2,2
20260114,"Tehran, Tehran, Iran",141,PRESIDENT,-6.5,8
20260114,"Tehran, Tehran, Iran",120,IRANIAN,-4,7
20260114,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260114,"Tehran, Tehran, Iran",1124,THE US,-2,2
20260114,"Tehran, Tehran, Iran",1124,THE US,-2,6
20260114,"Tehran, Tehran, Iran",112,GOVERNMENT,-2,7
20260114,"Tehran, Tehran, Iran",112,IRANIAN,-2,6
20260114,"Tehran, Tehran, Iran",112,MILITARY,-2,10
20260114,"Tehran, Tehran, Iran",140,PROTESTER,-6.5,10
20260114,"Tehran, Tehran, Iran",120,CIVILIAN,-4,10
20260114,"Tehran, Tehran, Iran",114,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",140,PROTESTER,-6.5,10
20260114,"Tehran, Tehran, Iran",111,EUROPEAN,-2,2
20260114,"Tehran, Tehran, Iran",1123,IRANIAN,-2,2
20260114,"Tehran, Tehran, Iran",1123,IRANIAN,-2,2
20260114,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260114,"Tehran, Tehran, Iran",141,HUMAN RIGHTS ACTIVIST,-6.5,5
20260114,"Tehran, Tehran, Iran",111,PORTUGUESE,-2,1
20260114,"Tehran, Tehran, Iran",110,PRESIDENT,-2,2
20260114,"Tehran, Tehran, Iran",120,PRESIDENT,-4,2
20260114,"Tehran, Tehran, Iran",141,VILLAGE,-6.5,10
20260114,"Tehran, Tehran, Iran",1123,IRAN,-2,10
20260114,"Tehran, Tehran, Iran",120,AIR FORCE,-4,6
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,1
20260114,"Tehran, Tehran, Iran",1123,IRANIAN,-2,8
20260114,"Tehran, Tehran, Iran",1124,HUMAN RIGHTS GROUP,-2,10
20260114,"Tehran, Tehran, Iran",113,ADMINISTRATION,-2,10
20260114,"Tehran, Tehran, Iran",111,IRAN,-2,1
20260114,"Tehran, Tehran, Iran",112,PRESIDENT,-2,10
20260114,"Tehran, Tehran, Iran",111,DETROIT,-2,8
20260114,"Tehran, Tehran, Iran",110,CITIZEN,-2,10
20260114,"Tehran, Tehran, Iran",111,TURKISH,-2,2
20260114,Iran,120,IRANIAN,-4,4
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",112,MILITARY,-2,1
20260113,Iran,140,PORTUGUESE,-6.5,10
20260113,Iran,111,MILITARY,-2,2
20260113,Iran,141,IRAN,-6.5,1
20260113,"Qajar, Zanjan, Iran",111,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",111,IRAN,-2,1
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20260113,"Tehran, Tehran, Iran",114,IRAN,-2,1
20260113,Iran,141,PERU,-6.5,1
20260113,"Tehran, Tehran, Iran",1124,CIVILIAN,-2,6
20260113,Iran,112,IRANIAN,-2,5
20260113,Iran,125,IRANIAN,-5,8
20260113,"Tehran, Tehran, Iran",110,UNITED STATES,-2,2
20260113,"Tehran, Tehran, Iran",110,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",1123,ISRAEL,-2,1
20260113,"Tehran, Tehran, Iran",141,UNITED STATES,-6.5,1
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260113,"Basij, Fars, Iran",141,IRAN,-6.5,1
20260113,Iran,110,IRAN,-2,6
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260113,"Basij, Fars, Iran",110,UNITED STATES,-2,2
20260113,"Mohammad Reza, Sistan va Baluchestan, Iran",110,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",120,IRANIAN,-4,1
20260113,"Sistan, Gilan, Iran",112,IRAN,-2,2
20260113,"Basij, Fars, Iran",141,IRAN,-6.5,1
20260113,"Basij, Fars, Iran",110,IRAN,-2,2
20260113,"Basij, Fars, Iran",110,IRAN,-2,4
20260113,"Tehran, Tehran, Iran",112,UNITED STATES,-2,1
20260113,"Tehran, Tehran, Iran",110,TEHRAN,-2,5
20260113,"Tehran, Tehran, Iran",112,AUTHORITIES,-2,3
20260113,"Tehran, Tehran, Iran",143,IRAN,-6.5,3
20260113,"Tehran, Tehran, Iran",114,IRAN,-2,1
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260113,"Tehran, Tehran, Iran",143,IRAN,-6.5,8
20260113,"Tehran, Tehran, Iran",120,IRAN,-4,8
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260113,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,1
20260113,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,1
20260113,"Tehran, Tehran, Iran",111,IRANIAN,-2,3
20260113,"Tehran, Tehran, Iran",112,IRANIAN,-2,4
20260113,"Tehran, Tehran, Iran",112,IRANIAN,-2,2
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",111,IRAN,-2,35
20260113,"Tehran, Tehran, Iran",141,REGIME,-6.5,2
20260113,Iran,1123,IRAN,-2,2
20260113,Iran,1123,IRAN,-2,2
20260113,"Mohammad Reza, Sistan va Baluchestan, Iran",110,IRAN,-2,3
20260113,"Tehran, Tehran, Iran",140,,-6.5,8
20260113,"Tehran, Tehran, Iran",111,,-2,5
20260113,Iran,141,,-6.5,8
20260113,"Mohammad Reza, Sistan va Baluchestan, Iran",111,,-2,1
20260113,Iran,141,LOS ANGELES,-6.5,1
20260113,Iran,111,UNITED STATES,-2,10
20260113,Iran,111,UNITED STATES,-2,2
20260113,Iran,111,IRANIAN,-2,4
20260113,Iran,111,IRANIAN,-2,2
20260113,Iran,112,IRAN,-2,2
20260113,Iran,141,IRAN,-6.5,8
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",111,RUSSIA,-2,4
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,8
20260113,"Teheran, Iran (general), Iran",112,PROTESTER,-2,2
20260113,"Tehran, Tehran, Iran",141,,-6.5,1
20260113,"Tehran, Tehran, Iran",120,IRAN,-4,8
20260113,"Tehran, Tehran, Iran",120,IRAN,-4,2
20260113,"Tehran, Tehran, Iran",110,,-2,2
20260113,Iran,141,UKRAINE,-6.5,2
20260113,"Tehran, Tehran, Iran",141,UKRAINE,-6.5,2
20260113,Iran,111,REUTERS,-2,2
20260113,Iran,141,UKRAINE,-6.5,2
20260113,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260113,"Tehran, Tehran, Iran",140,IRAN,-6.5,4
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",140,DIRECTOR GENERAL,-6.5,3
20260113,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,1
20260113,"Pahlavi, Gilan, Iran",141,CROWN PRINCE,-6.5,4
20260113,"Tehran, Tehran, Iran",141,EMBASSY,-6.5,10
20260113,"Tehran, Tehran, Iran",140,,-6.5,3
20260113,"Tehran, Tehran, Iran",120,UNITED KINGDOM,-4,5
20260113,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,12
20260113,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,4
20260113,Iran,1123,REUTERS,-2,6
20260113,Iran,1123,IRAN,-2,2
20260113,Iran,112,,-2,6
20260113,"Tehran, Tehran, Iran",141,,-6.5,2
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260113,Iran,120,ISRAEL,-4,2
20260113,Iran,141,WASHINGTON,-6.5,2
20260113,Iran,110,WASHINGTON,-2,1
20260113,Iran,110,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",114,IRAN,-2,5
20260113,"Tehran, Tehran, Iran",110,IRAN,-2,4
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",112,IRANIAN,-2,2
20260113,"Tehran, Tehran, Iran",112,IRANIAN,-2,2
20260113,"Tehran, Tehran, Iran",141,MERCHANT,-6.5,2
20260113,"Tehran, Tehran, Iran",111,RUSSIAN,-2,4
20260113,"Tehran, Tehran, Iran",111,RUSSIA,-2,1
20260113,"Tehran, Tehran, Iran",120,IRAN,-4,8
20260113,"Tehran, Tehran, Iran",112,KIEV,-2,2
20260113,"Zahedan, Sistan va Baluchestan, Iran",112,IRAN,-2,2
20260113,Iran,141,,-6.5,1
20260113,Iran,111,IRAN,-2,1
20260113,Iran,111,,-2,1
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260113,"Tehran, Tehran, Iran",141,,-6.5,10
20260113,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,2
20260113,"Tehran, Tehran, Iran",141,FOREIGN MINIST,-6.5,1
20260113,Iran,111,IRANIAN,-2,2
20260113,Iran,112,AUTHORITIES,-2,8
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,4
20260113,"Khorasan, Kordestan, Iran",111,GOVERNMENT,-2,1
20260113,"Tehran, Tehran, Iran",141,ISLAMIC,-6.5,1
20260113,"Tehran, Tehran, Iran",112,ISRAEL,-2,2
20260113,"Tehran, Tehran, Iran",140,ARMED GROUP,-6.5,2
20260113,Iran,1123,IRANIAN,-2,4
20260113,Iran,141,IRAN,-6.5,8
20260113,Iran,1123,IRANIAN,-2,6
20260113,Iran,112,IRAN,-2,2
20260113,Iran,112,IRAN,-2,8
20260113,Iran,112,IRAN,-2,2
20260113,Iran,112,IRANIAN,-2,2
20260113,Iran,114,IRAN,-2,18
20260113,"Tehran, Tehran, Iran",112,IRANIAN,-2,4
20260113,"Tehran, Tehran, Iran",112,IRANIAN,-2,4
20260113,"Tehran, Tehran, Iran",141,ISLAMIC,-6.5,1
20260113,"Tehran, Tehran, Iran",1123,IRANIAN,-2,6
20260113,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,1
20260113,"Tehran, Tehran, Iran",110,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",112,ISLAMIC,-2,1
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,8
20260113,"Tehran, Tehran, Iran",1123,IRAN,-2,6
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,8
20260113,"Tehran, Tehran, Iran",111,IRAN,-2,6
20260113,"Tehran, Tehran, Iran",111,IRAN,-2,8
20260113,"Tehran, Tehran, Iran",112,PRESIDENT,-2,1
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",112,IRANIAN,-2,6
20260113,"Tehran, Tehran, Iran",112,IRANIAN,-2,2
20260113,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260113,"Parchin, Zanjan, Iran",112,IRAN,-2,8
20260113,"Parchin, Zanjan, Iran",112,IRAN,-2,6
20260113,"Bushehr, Bushehr, Iran",112,IRAN,-2,2
20260113,"Bushehr, Bushehr, Iran",112,IRAN,-2,2
20260113,"Tehran, Tehran, Iran",113,UNITED KINGDOM,-2,2
20260113,"Pahlavi, Gilan, Iran",141,,-6.5,2
20260113,"Tehran, Tehran, Iran",140,,-6.5,3
20260113,"Tehran, Tehran, Iran",141,,-6.5,2
20260113,"Fardis, Ostan-e Alborz, Iran",141,IRANIAN,-6.5,1
20260113,"Fardis, Ostan-e Alborz, Iran",110,IRANIAN,-2,1
20260113,"Fardis, Ostan-e Alborz, Iran",141,IRANIAN,-6.5,1
20260113,"Fardis, Ostan-e Alborz, Iran",141,IRAN,-6.5,2
20260113,"Kahrizak, Ostan-e Alborz, Iran",112,TERRORIST,-2,7
20260113,"Kahrizak, Ostan-e Alborz, Iran",112,TERRORIST,-2,7
20260113,"Kahrizak, Ostan-e Alborz, Iran",112,IRANIAN,-2,3
20260113,"Kahrizak, Ostan-e Alborz, Iran",112,STATE MEDIA,-2,10
20260113,"Kahrizak, Ostan-e Alborz, Iran",110,,-2,3
20260113,"Kahrizak, Ostan-e Alborz, Iran",141,,-6.5,10
20260113,"Yazd, Yazd, Iran",110,IRAN,-2,10
20260113,"Yazd, Yazd, Iran",112,IRANIAN,-2,1
20260113,"Parchin, Zanjan, Iran",112,IRAN,-2,2
20260113,"Parchin, Zanjan, Iran",112,IRAN,-2,4
20260113,"Qajar, Zanjan, Iran",111,,-2,2
20260113,"Qajar, Zanjan, Iran",111,,-2,3
20260113,"Isfahan, Esfahan, Iran",120,,-4,2
20260113,"Behesht-E Zahra, Zanjan, Iran",120,,-4,8
20260113,"Babol, Mazandaran, Iran",1123,NORWAY,-2,10
20260113,"Nowbahar, Markazi, Iran",141,IRAN,-6.5,2
20260113,"Tehran, Tehran, Iran",141,REGIME,-6.5,2
20260113,"Seyyed Ali, Az¯arbayjan-e Sharqi, Iran",112,IRAN,-2,3
20260113,"Seyyed Ali, Az¯arbayjan-e Sharqi, Iran",128,PROTESTER,-5,2
20260113,"Tabriz, Az¯arbayjan-e Sharqi, Iran",113,IRAN,-2,10
20260113,"Lake Urmia, Az¯arbayjan-e Sharqi, Iran",141,ACTIVIST,-6.5,1
20260113,"Tabriz, Az¯arbayjan-e Sharqi, Iran",111,,-2,7
20260113,"Mashhad, (IR30), Iran",141,,-6.5,10
20260113,"Isfahan, Esfahan, Iran",141,IRANIAN,-6.5,10
20260113,"Isfahan, Esfahan, Iran",120,RIOTER,-4,5
20260113,"Isfahan, Esfahan, Iran",128,PROTESTER,-5,8
20260113,"Isfahan, Esfahan, Iran",112,REGIME,-2,10
20260113,"Natanz, Esfahan, Iran",141,IRAN,-6.5,1
20260113,"Natanz, Esfahan, Iran",120,IRAN,-4,3
20260113,"Seyyed Ali, Az¯arbayjan-e Sharqi, Iran",141,REGIME,-6.5,8
20260113,"Tehran, Tehran, Iran",110,MILITARY,-2,1
20260113,"Tehran, Tehran, Iran",112,UNITED STATES,-2,2
20260113,"Tehran, Tehran, Iran",112,UNITED STATES,-2,2
20260113,"Tehran, Tehran, Iran",114,UNITED STATES,-2,10
20260113,"Tehran, Tehran, Iran",140,EMPLOYEE,-6.5,10
20260113,"Tehran, Tehran, Iran",111,UNITED KINGDOM,-2,6
20260113,"Tehran, Tehran, Iran",120,UNITED KINGDOM,-4,3
20260113,"Tehran, Tehran, Iran",111,PRIME MINISTER,-2,2
20260113,"Tehran, Tehran, Iran",112,KIEV,-2,6
20260113,"Tehran, Tehran, Iran",120,PALESTINIAN,-4,3
20260113,"Tehran, Tehran, Iran",143,IRAN,-6.5,1
20260113,"Tehran, Tehran, Iran",141,CITIZEN,-6.5,10
20260113,"Tehran, Tehran, Iran",111,PROTESTER,-2,10
20260113,"Tehran, Tehran, Iran",111,IRANIAN,-2,10
20260113,"Tehran, Tehran, Iran",110,CHANCELLOR,-2,8
20260113,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260113,"Tehran, Tehran, Iran",141,ITALY,-6.5,8
20260113,"Tehran, Tehran, Iran",141,KINGDOM,-6.5,10
20260113,"Tehran, Tehran, Iran",141,UNITED KINGDOM,-6.5,10
